r,DD,GAFF,GAFF2
11.8125,0.920337,0.852545,0.850047
11.8375,0.956556,0.851898,0.876069
11.8625,0.93649,0.879319,0.879915
11.8875,0.981122,0.855472,0.892202
11.9125,0.946822,0.847678,0.857925
11.9375,0.971627,0.844131,0.868246
11.9625,0.942786,0.840606,0.854312
11.9875,0.984054,0.842857,0.856527
12.0125,0.983792,0.856859,0.862549
12.0375,0.949194,0.846964,0.861197
12.0625,0.950012,0.86871,0.852562
12.0875,0.93253,0.919505,0.879013
12.1125,0.94658,0.863118,0.847423
12.1375,1.01647,0.858943,0.867092
12.1625,0.960921,0.863178,0.85761
12.1875,0.941168,0.876338,0.859061
12.2125,0.963261,0.863207,0.900673
12.2375,0.983935,0.837295,0.848669
12.2625,0.964611,0.84488,0.884453
12.2875,0.968622,0.858482,0.861317
12.3125,0.948285,0.854999,0.889143
12.3375,0.929315,0.868737,0.861315
12.3625,0.961124,0.865528,0.887395
12.3875,0.943441,0.850963,0.863389
12.4125,0.960572,0.853203,0.866796
12.4375,0.960585,0.859574,0.891327
12.4625,0.968005,0.862931,0.872914
12.4875,0.933413,0.875385,0.857302
12.5125,0.970581,0.871597,0.918657
12.5375,0.955286,0.865787,0.891535
12.5625,0.94565,0.89203,0.852062
12.5875,0.970387,0.851965,0.858282
12.6125,0.943669,0.862739,0.892266
12.6375,0.976279,0.8855,0.875173
12.6625,0.964959,0.868257,0.872008
12.6875,0.965738,0.886523,0.864279
12.7125,0.966789,0.881051,0.864877
12.7375,0.986277,0.865422,0.904389
12.7625,0.971105,0.871623,0.884434
12.7875,0.973791,0.880577,0.896484
12.8125,0.990758,0.870989,0.888777
12.8375,0.956717,0.877633,0.881403
12.8625,0.969428,0.878666,0.867949
12.8875,0.947644,0.881621,0.9151
12.9125,0.978511,0.855622,0.893312
12.9375,0.957395,0.898694,0.86783
12.9625,0.967138,0.886757,0.873265
12.9875,0.969426,0.868642,0.89095
13.0125,0.955096,0.882668,0.892975
13.0375,0.95523,0.868207,0.894435
13.0625,0.962106,0.897996,0.894257
13.0875,0.938802,0.877675,0.88277
13.1125,0.962015,0.890092,0.880211
13.1375,0.96156,0.897353,0.911586
13.1625,0.942757,0.879631,0.863426
13.1875,0.980768,0.852002,0.894614
13.2125,0.960437,0.893509,0.888591
13.2375,0.964699,0.902981,0.902338
13.2625,0.976778,0.876862,0.905491
13.2875,0.975714,0.911806,0.916186
13.3125,0.95126,0.874175,0.901824
13.3375,0.979288,0.902917,0.857501
13.3625,0.981044,0.880507,0.917548
13.3875,0.973785,0.916431,0.885832
13.4125,0.958381,0.908677,0.876382
13.4375,0.962981,0.890546,0.887166
13.4625,0.949496,0.902447,0.889978
13.4875,0.96421,0.888248,0.927481
13.5125,0.956609,0.906346,0.881132
13.5375,0.98324,0.880445,0.899262
13.5625,0.952824,0.899675,0.891689
13.5875,0.945579,0.949359,0.8974
13.6125,0.963735,0.892335,0.891867
13.6375,0.981752,0.885609,0.896284
13.6625,0.955707,0.898118,0.914246
13.6875,0.916569,0.877925,0.882859
13.7125,0.945321,0.891825,0.889204
13.7375,0.979226,0.885175,0.911619
13.7625,0.972754,0.890449,0.908553
13.7875,0.953479,0.916942,0.931694
13.8125,0.988419,0.938663,0.910444
13.8375,0.995916,0.917044,0.885971
13.8625,0.959729,0.906569,0.902449
13.8875,1.0038,0.914025,0.897052
13.9125,0.971643,0.91359,0.897165
13.9375,0.986181,0.929231,0.927885
13.9625,0.989032,0.891745,0.916052
13.9875,0.994211,0.918609,0.94294
14.0125,0.991605,0.923989,0.939813
14.0375,0.973116,0.941446,0.910033
14.0625,0.936584,0.90303,0.922418
14.0875,0.956936,0.917186,0.928671
14.1125,0.960487,0.934925,0.892285
14.1375,1.00157,0.905424,0.926035
14.1625,0.969104,0.906123,0.917712
14.1875,0.963403,0.910007,0.912649
14.2125,0.968682,0.916585,0.908528
