r,DD,GAFF,GAFF2
18.6375,0.974646,0.994205,0.995508
18.6625,0.981282,0.981467,0.97003
18.6875,0.957553,0.965923,0.982047
18.7125,0.97625,0.976229,0.959025
18.7375,0.997901,0.94262,0.99882
18.7625,0.993007,0.962082,0.980217
18.7875,0.977391,0.985494,0.984424
18.8125,0.974593,0.962641,0.969452
18.8375,1.00992,0.972802,0.958664
18.8625,0.97245,0.953518,0.974973
18.8875,1.00237,0.965249,0.974641
18.9125,0.955311,0.988529,0.962895
18.9375,0.991301,0.956564,0.985151
18.9625,0.978539,0.967189,0.968365
18.9875,0.982514,0.958486,0.965211
19.0125,0.989434,0.993413,0.954406
19.0375,0.990194,0.957805,0.992326
19.0625,0.963573,0.959236,0.998752
19.0875,0.995227,0.970682,0.990135
19.1125,0.969705,0.976771,0.983157
19.1375,0.989642,0.994753,0.969843
19.1625,0.976733,0.979677,0.986172
19.1875,0.9773,0.987825,0.977466
19.2125,0.990849,0.960033,0.959521
19.2375,0.964105,0.994114,0.985785
19.2625,0.967004,0.984008,0.975173
19.2875,0.943916,0.964902,0.994004
19.3125,0.98637,1.00215,0.96759
19.3375,0.999322,0.96643,0.964894
19.3625,0.985863,0.97387,0.983013
19.3875,0.974374,0.982792,0.981256
19.4125,1.00339,0.960878,0.973701
19.4375,0.976944,1.00068,0.971391
19.4625,0.981804,1.0017,0.986216
19.4875,1.00397,0.96632,0.998466
19.5125,0.970388,0.964221,0.998015
19.5375,0.976155,0.994589,0.963
19.5625,0.974036,0.979136,0.979968
19.5875,0.963158,1.00053,0.977088
19.6125,0.970192,0.96875,0.986348
19.6375,0.961043,0.9531,1.00009
19.6625,0.979701,0.994581,0.981715
19.6875,0.985154,0.968775,0.977719
19.7125,0.964793,1.00023,0.987246
19.7375,0.987332,0.97858,0.983436
19.7625,0.976224,0.978856,0.966019
19.7875,0.98838,0.965958,0.982382
19.8125,0.984976,0.9783,0.998102
19.8375,0.971039,0.970013,1.013
19.8625,0.981112,0.989719,0.995116
19.8875,0.981541,0.988681,0.980084
19.9125,1.00037,0.980962,0.999317
19.9375,0.980765,0.977963,1.0047
19.9625,0.998602,0.989713,0.977489
19.9875,0.979626,0.991183,0.997852
20.0125,0.989151,0.976011,0.980801
20.0375,0.965653,0.974826,0.975813
20.0625,0.971426,0.9998,1.00489
20.0875,0.994193,0.983823,0.994084
20.1125,0.997737,1.00085,0.986388
20.1375,0.971615,0.99113,0.987895
20.1625,0.980297,1.00259,0.991543
20.1875,0.970496,0.983415,0.975317
20.2125,1.00435,1.00412,0.983254
20.2375,0.994186,0.979785,0.982962
20.2625,0.997835,0.985742,0.971128
20.2875,0.99416,0.982618,1.0061
20.3125,1.00299,0.971522,0.984726
20.3375,0.993084,0.992337,0.977196
20.3625,0.983398,0.997502,0.987983
20.3875,1.00509,0.983513,0.997662
20.4125,0.984254,0.964948,0.970553
20.4375,0.984418,0.965332,0.973241
20.4625,0.987482,0.989487,0.990884
20.4875,0.985244,1.00994,0.980131
20.5125,1.00291,0.983477,1.00252
20.5375,0.971461,0.983801,1.01079
20.5625,0.986702,0.98988,0.9842
20.5875,0.98532,0.978859,1.00004
20.6125,0.999774,0.978341,1.01271
20.6375,0.982904,0.985557,0.996741
20.6625,0.951195,1.00397,0.961721
20.6875,0.989695,0.999541,0.962634
20.7125,0.969793,0.99112,0.987327
20.7375,0.981601,0.985067,1.01139
20.7625,0.996502,1.00778,0.996105
20.7875,0.997916,0.971716,0.992361
20.8125,0.992381,0.987736,1.00294
20.8375,0.979289,0.96376,0.9871
20.8625,0.978258,1.00654,0.979377
20.8875,0.999537,1.01184,1.00694
20.9125,0.995676,0.972744,1.00053
20.9375,1.00228,1.0013,1.00347
20.9625,0.977252,0.972347,0.976359
20.9875,1.00368,0.990356,0.987438
21.0125,0.982169,0.968536,1.0016
21.0375,0.974177,0.993583,0.994608
21.0625,0.978641,1.01447,0.988469
21.0875,0.998208,0.992259,1.0035
21.1125,0.998253,0.976253,0.999982
21.1375,0.979396,1.0137,0.986525
21.1625,0.981717,0.985878,0.980289
21.1875,0.999328,0.99488,0.976678
21.2125,0.99761,0.985692,1.00013
21.2375,0.989868,0.994329,0.997781
21.2625,0.998147,0.974725,1.01478
21.2875,0.992172,1.00673,0.985861
21.3125,0.980708,1.00958,1.00521
21.3375,0.978569,1.00391,0.975482
21.3625,0.996978,0.990103,1.00978
21.3875,0.991363,1.0227,0.991323
21.4125,1.00825,1.00923,0.994097
21.4375,0.998267,0.995187,0.977664
21.4625,1.01132,1.0036,0.98773
21.4875,0.995487,0.985907,1.00422
21.5125,1.0023,0.973403,1.0074
21.5375,1.00121,0.998936,0.965778
21.5625,0.989959,1.01788,0.986115
21.5875,0.981832,0.991087,0.999005
21.6125,0.990899,1.00367,0.990453
21.6375,0.982649,1.00242,1.00202
21.6625,0.987092,1.00331,0.99039
21.6875,0.966256,1.0045,1.0222
21.7125,0.977542,0.974087,0.992019
21.7375,0.98105,0.999736,0.995755
21.7625,0.985445,1.02027,0.981002
21.7875,1.00655,1.00843,0.991036
21.8125,1.005,0.999346,1.01343
21.8375,0.969684,1.01688,1.00653
21.8625,0.974205,0.990285,0.995533
21.8875,0.991698,0.987575,1.01243
21.9125,0.98899,1.00158,0.991299
21.9375,1.00651,1.01984,0.999037
21.9625,0.991316,1.01306,0.973039
21.9875,1.00194,0.989723,0.988015
22.0125,0.994645,0.997527,0.988781
22.0375,0.991211,1.03243,0.992242
22.0625,0.997199,0.992717,1.01575
22.0875,1.02927,1.00853,0.998064
22.1125,0.991523,1.01928,0.997747
22.1375,0.983444,1.0126,0.989099
22.1625,1.00876,1.00288,1.01625
22.1875,1.00664,1.00513,1.00893
22.2125,0.983196,1.01434,0.97076
22.2375,0.985906,0.997574,1.02032
22.2625,0.977196,1.00502,1.00626
22.2875,0.994886,0.989787,1.01075
22.3125,0.987627,1.00455,1.0202
22.3375,0.982118,0.999571,0.99075
22.3625,1.01627,1.00636,0.984454
22.3875,0.98359,1.00068,1.00276
22.4125,0.995786,0.989756,1.00517
22.4375,1.0075,0.999359,1.00177
22.4625,1.0115,1.00154,0.994344
22.4875,0.999343,0.987838,1.01376
22.5125,0.987241,1.00939,1.00086
22.5375,0.998718,1.01462,0.995056
22.5625,0.996225,1.00857,1.00875
22.5875,1.00272,1.02178,1.00994
22.6125,0.990144,1.01266,1.00914
22.6375,0.990053,1.00805,1.00065
22.6625,0.999017,1.01406,0.998018
22.6875,0.989448,1.00584,1.00786
22.7125,1.00697,1.01307,0.987553
22.7375,0.983579,1.01624,1.00033
22.7625,0.996473,1.00959,0.979843
22.7875,0.997871,1.00558,1.00633
22.8125,0.986885,0.990444,0.988999
22.8375,0.989939,0.987315,1.00025
22.8625,1.01256,0.981595,1.00155
22.8875,1.0042,1.00256,0.989346
22.9125,0.999417,0.979225,1.0044
22.9375,0.990031,0.990568,1.00859
22.9625,1.00335,0.993981,1.00515
22.9875,0.98302,1.007,1.01069
23.0125,1.00048,1.01915,1.01785
23.0375,1.00438,0.984686,0.98859
23.0625,0.992244,0.9874,0.998097
23.0875,0.972241,1.01805,0.992518
23.1125,0.982195,1.0137,0.994602
23.1375,0.997852,0.99947,1.01206
23.1625,0.981161,0.991707,0.990449
23.1875,0.992222,0.997962,0.976655
23.2125,0.985836,0.986642,0.979287
23.2375,1.01698,0.99964,0.992705
23.2625,0.987818,1.01298,1.01495
23.2875,1.00008,1.00645,0.991135
23.3125,0.989247,0.993614,1.00417
23.3375,0.999086,0.998719,1.0067
23.3625,1.00914,1.01088,0.991058
23.3875,1.00542,0.997464,1.00373
23.4125,1.01476,1.00161,0.985633
23.4375,0.979505,0.997255,1.02759
23.4625,1.00706,1.00476,1.01838
23.4875,0.995445,1.00509,1.00762
23.5125,0.974431,1.01254,1.01906
23.5375,0.992642,1.0281,0.993348
23.5625,1.01013,1.01947,1.00385
23.5875,0.992682,1.00508,0.997526
23.6125,1.00868,1.00218,1.00574
23.6375,0.979137,1.01211,1.01471
23.6625,0.979498,1.00473,0.998633
23.6875,1.00307,0.995972,1.00315
23.7125,1.00159,0.997185,0.99313
23.7375,0.987415,1.00881,0.994791
23.7625,0.988126,0.996671,1.01903
23.7875,0.998191,1.02799,1.00453
23.8125,1.02474,1.01093,0.990334
23.8375,0.989097,0.988393,1.00096
23.8625,0.999215,1.01764,0.990156
23.8875,0.995244,0.994049,0.98323
23.9125,0.995917,1.02967,0.996855
23.9375,0.98572,1.02352,1.01933
23.9625,1.0147,0.99744,0.999047
23.9875,1.00599,1.01665,0.996585
24.0125,1.00824,0.993912,1.01284
24.0375,1.00119,0.997051,0.994084
24.0625,1.01518,1.02071,1.01241
24.0875,0.994572,0.992299,1.00215
24.1125,0.993619,1.00465,1.02076
24.1375,0.995246,1.01917,1.02127
24.1625,0.999194,0.993754,0.998307
24.1875,0.990646,1.00076,1.00721
24.2125,1.00093,0.996495,1.02465
24.2375,0.99302,1.00151,0.997102
24.2625,1.00167,1.0048,0.986628
24.2875,0.999975,1.00067,0.999797
24.3125,0.995256,1.00673,1.01439
24.3375,0.993454,1.00104,0.997539
24.3625,0.998168,1.02843,1.01846
24.3875,0.999611,1.0144,0.981075
24.4125,1.00333,0.9985,0.991297
24.4375,1.00068,1.00317,1.0016
24.4625,0.994328,1.01776,1.0099
24.4875,0.98502,0.998126,1.00955
24.5125,0.995635,1.01659,0.997904
24.5375,0.993013,0.992873,0.993208
24.5625,0.999533,1.00534,1.00943
24.5875,0.98235,0.996066,1.01305
24.6125,1.00823,0.987777,1.01749
24.6375,1.0168,1.00548,1.01422
24.6625,0.991444,1.01357,0.987839
24.6875,0.997069,1.0027,1.01945
24.7125,0.991068,1.0029,1.01142
24.7375,1.00357,0.997248,1.0089
24.7625,1.01158,1.01334,1.00948
24.7875,1.01257,1.02575,1.01171
24.8125,0.995533,1.01542,1.00518
24.8375,1.0049,0.997128,0.985902
24.8625,1.00172,0.995935,1.00208
24.8875,0.988155,1.00758,1.00277
24.9125,1.00278,1.00302,1.00863
24.9375,1.01239,1.00135,1.02138
24.9625,0.992562,1.0051,1.006
24.9875,0.999975,0.99758,1.00726
