r,DD,GAFF,GAFF2
18.4625,1.00849,0.996456,0.989012
18.4875,0.980829,0.98476,0.965433
18.5125,0.991084,0.992287,0.973858
18.5375,1.00128,0.987207,0.998733
18.5625,0.989496,0.975219,0.996714
18.5875,0.997768,0.99174,0.983093
18.6125,1.00666,0.96813,0.991233
18.6375,0.98115,1.00348,0.972384
18.6625,0.98831,0.997237,0.981296
18.6875,0.974456,0.996675,0.96996
18.7125,1.00066,0.988635,0.98251
18.7375,1.01584,0.996988,0.982384
18.7625,0.989317,0.986243,0.971125
18.7875,1.00469,0.990127,0.97886
18.8125,0.978469,0.974649,0.982513
18.8375,1.00871,1.00028,0.979777
18.8625,0.99698,0.991047,0.959431
18.8875,0.982592,0.995249,0.982866
18.9125,1.00936,0.980677,1.00656
18.9375,1.00002,0.992818,0.987066
18.9625,0.969967,0.989435,0.97203
18.9875,0.975464,0.964664,0.991081
19.0125,1.00425,0.993133,1.00034
19.0375,0.988521,0.998257,0.989952
19.0625,1.00583,0.993997,0.995984
19.0875,0.996118,1.01699,1.01198
19.1125,0.988344,0.99773,1.00643
19.1375,1.01482,0.988228,0.974599
19.1625,0.991848,1.00604,1.00018
19.1875,0.985261,1.01028,0.990437
19.2125,0.979205,0.981149,0.954766
19.2375,0.970936,0.994363,0.987412
19.2625,0.99697,0.998344,0.974539
19.2875,0.978538,1.00391,0.98453
19.3125,1.00404,1.00328,0.994343
19.3375,0.966586,0.99823,0.993622
19.3625,0.990999,0.988916,0.98823
19.3875,0.977538,0.985023,0.983598
19.4125,1.00827,0.979441,0.973115
19.4375,0.980196,0.99297,0.971712
19.4625,1.00297,0.995513,1.00609
19.4875,0.980752,0.977964,0.970131
19.5125,1.0034,1.00598,0.985566
19.5375,0.990581,1.00004,0.986064
19.5625,1.00466,0.981161,0.999446
19.5875,1.0003,0.996376,0.997017
19.6125,1.00314,1.00064,1.01102
19.6375,0.987207,0.981661,0.984654
19.6625,0.961704,1.00839,0.977025
19.6875,0.995865,0.973955,0.995953
19.7125,0.991563,0.987916,0.996631
19.7375,0.975573,0.991192,1.00949
19.7625,0.988675,0.993743,0.980146
19.7875,0.993354,1.01247,0.987442
19.8125,0.967145,1.00359,0.982251
19.8375,0.996663,1.00422,1.00239
19.8625,0.987268,0.97212,1.01061
19.8875,0.986534,1.0001,0.980451
19.9125,1.01763,0.98126,0.977177
19.9375,0.985184,1.01682,0.996414
19.9625,0.974627,0.989029,0.982121
19.9875,0.988563,0.997594,0.986473
20.0125,0.992305,1.00393,1.00116
20.0375,0.977096,0.996511,1.01038
20.0625,0.981185,0.994143,0.998696
20.0875,1.00877,1.01637,1.00124
20.1125,1.01025,1.00885,0.973452
20.1375,1.00149,0.998531,0.997751
20.1625,0.993685,1.01018,1.01977
20.1875,0.991112,1.00002,1.00684
20.2125,0.98573,0.99462,0.995776
20.2375,1.00129,0.99351,0.985889
20.2625,0.986032,0.990612,0.996145
20.2875,0.987185,1.00982,1.0106
20.3125,0.990896,0.97973,0.980968
20.3375,0.984341,0.997089,1.00074
20.3625,0.992701,0.998741,1.00162
20.3875,0.986833,1.00524,1.00027
20.4125,0.991603,0.985146,1.00003
20.4375,0.98168,1.00561,1.01116
20.4625,0.982692,0.997669,1.00925
20.4875,1.00652,1.01329,1.00371
20.5125,0.994328,1.00984,1.00444
20.5375,0.991254,0.988218,1.00528
20.5625,0.981219,0.999286,0.992039
20.5875,0.979055,1.01073,0.985063
20.6125,0.99934,1.00688,1.00155
20.6375,1.00254,1.008,1.00086
20.6625,0.998177,0.994478,0.985699
20.6875,1.0118,0.983276,0.985365
20.7125,0.991753,0.993109,0.990832
20.7375,0.998468,1.02788,0.994447
20.7625,0.999377,0.993872,1.00767
20.7875,0.997188,1.01274,0.979855
20.8125,0.97863,1.01794,0.992401
20.8375,0.991984,1.01878,0.997666
20.8625,0.996487,0.998508,0.977588
20.8875,0.988718,0.996961,0.988986
20.9125,0.998784,0.983656,1.00496
20.9375,1.02729,0.999016,1.01466
20.9625,0.985325,1.00834,1.02179
20.9875,1.01205,0.991446,1.007
21.0125,0.971565,0.991897,0.98592
21.0375,1.0087,1.00106,1.00368
21.0625,0.992084,1.02923,0.999013
21.0875,0.999159,1.01274,1.00556
21.1125,0.986874,0.989427,0.984255
21.1375,0.997634,1.00117,1.01402
21.1625,0.988284,1.01983,1.00895
21.1875,1.01171,1.00679,1.00965
21.2125,0.989875,0.999412,0.992311
21.2375,1.00511,1.01122,1.00429
21.2625,0.998063,1.01778,0.988975
21.2875,0.994398,1.00485,0.995606
21.3125,0.990343,1.00259,0.986167
21.3375,0.980739,1.00418,1.0034
21.3625,1.01357,1.00686,0.993476
21.3875,0.992976,0.99678,1.00496
21.4125,0.989352,0.995255,1.00443
21.4375,0.998071,1.01232,1.0082
21.4625,0.992148,1.00398,0.994147
21.4875,0.989641,0.995283,0.978256
21.5125,0.994011,1.00468,1.00935
21.5375,0.993293,0.995024,0.998266
21.5625,0.988415,1.01366,0.99625
21.5875,0.982273,1.00727,1.00829
21.6125,1.00288,1.01537,0.993028
21.6375,0.991118,0.997522,1.01023
21.6625,0.996488,1.02302,1.01075
21.6875,0.996053,1.00738,1.00097
21.7125,1.02004,0.990545,1.01236
21.7375,1.0061,0.996628,1.00388
21.7625,1.01215,1.00064,0.99457
21.7875,0.984699,1.00328,1.01424
21.8125,0.99619,1.00658,1.00116
21.8375,1.00483,1.00563,0.99471
21.8625,0.99347,1.00929,0.998223
21.8875,1.00543,1.0181,0.985071
21.9125,0.988461,1.01253,0.988393
21.9375,1.00803,1.01232,1.01526
21.9625,0.972316,1.00383,1.01563
21.9875,1.00078,1.00031,1.00245
22.0125,1.00954,0.990271,0.999221
22.0375,0.987713,0.995591,1.01518
22.0625,0.986611,1.0023,1.00777
22.0875,0.996559,1.0037,1.00275
22.1125,0.998075,1.00905,0.997275
22.1375,1.02045,1.00405,1.01073
22.1625,1.00211,0.990377,1.00226
22.1875,0.983198,1.00849,1.01321
22.2125,1.00171,1.00463,1.00112
22.2375,0.99797,0.998383,1.01229
22.2625,1.00382,1.00828,1.00174
22.2875,1.00314,1.00991,0.992812
22.3125,1.00395,1.0118,1.01096
22.3375,0.972807,1.01137,0.995948
22.3625,0.977818,0.992948,1.02285
22.3875,1.00918,1.00475,1.00742
22.4125,1.01051,1.01074,0.978373
22.4375,0.99325,1.00867,0.998811
22.4625,0.999895,0.996142,1.00801
22.4875,0.991844,1.00882,1.00932
22.5125,1.00655,1.00115,1.00526
22.5375,1.00876,1.01059,0.99868
22.5625,1.00381,1.00195,1.0125
22.5875,0.997255,1.00567,1.01812
22.6125,1.00244,1.0065,0.996934
22.6375,0.983597,0.987074,0.987087
22.6625,0.996854,1.00806,1.01758
22.6875,0.991795,1.02387,0.989637
22.7125,0.989166,1.01841,1.01954
22.7375,0.989487,1.01892,1.00749
22.7625,1.00678,1.01695,1.01605
22.7875,0.987899,1.00853,0.999702
22.8125,0.989187,1.01135,0.995475
22.8375,0.987552,1.01883,1.01142
22.8625,1.00011,1.02574,1.00047
22.8875,0.99652,0.999912,0.996706
22.9125,1.01637,1.02372,0.991546
22.9375,0.999709,1.00734,1.00376
22.9625,0.989497,1.00994,0.977441
22.9875,0.985602,0.99549,1.02042
23.0125,0.99877,0.99116,1.01907
23.0375,0.990789,1.01229,1.01373
23.0625,0.992106,1.0044,0.993424
23.0875,0.996871,0.999293,0.991879
23.1125,1.01662,1.01536,1.01433
23.1375,1.00986,0.996438,1.00473
23.1625,0.987936,0.991805,0.995691
23.1875,0.992832,0.995818,1.01112
23.2125,0.991891,1.00782,1.00604
23.2375,0.990867,1.00932,1.0247
23.2625,1.00627,1.02412,1.00811
23.2875,1.00768,1.01803,1.01334
23.3125,0.984672,1.01432,1.00005
23.3375,0.994826,0.995708,1.00849
23.3625,0.997762,1.01403,1.00904
23.3875,0.999082,1.0012,1.00924
23.4125,0.988715,1.00099,1.00456
23.4375,1.00707,1.00922,1.00637
23.4625,0.998479,1.00015,1.00623
23.4875,1.01314,1.00376,1.00969
23.5125,0.999819,1.01035,1.01363
23.5375,0.995202,1.02313,1.00682
23.5625,0.98745,1.02055,1.01224
23.5875,1.00432,1.0112,1.0057
23.6125,1.0055,1.01096,1.00457
23.6375,0.9929,1.01564,0.997329
23.6625,1.00339,1.00644,1.01054
23.6875,1.01244,0.998262,0.997313
23.7125,0.993264,0.992319,1.00398
23.7375,0.995342,1.00987,1.00931
23.7625,0.99692,1.0058,1.01021
23.7875,0.968125,0.98802,1.01664
23.8125,0.997612,1.00142,1.00679
23.8375,0.994547,1.00781,1.00914
23.8625,0.98567,1.00198,0.996178
23.8875,1.01025,1.01905,1.00799
23.9125,1.00894,1.01459,0.998143
23.9375,0.994294,0.999723,1.01223
23.9625,1.00137,1.0218,0.995427
23.9875,0.990393,1.01911,1.00649
24.0125,0.993285,1.01372,1.00112
24.0375,0.9854,1.0082,1.00255
24.0625,1.0007,1.00602,0.996327
24.0875,0.996,0.991665,1.00928
24.1125,0.995125,1.01133,1.01392
24.1375,0.98587,1.00199,0.995288
24.1625,0.992194,1.01148,1.02481
24.1875,0.995261,1.01088,0.995196
24.2125,0.988572,1.01639,1.00541
24.2375,0.990062,1.02141,0.998156
24.2625,1.014,1.01791,1.01591
24.2875,0.996609,1,0.988346
24.3125,0.990742,0.995307,1.00761
24.3375,1.00115,0.996753,1.01604
24.3625,1.00864,1.00995,1.00681
24.3875,1.00991,1.01337,1.00366
24.4125,0.999491,1.00158,1.00958
24.4375,0.992125,1.0133,1.01531
24.4625,0.999566,1.01714,1.0043
24.4875,0.996374,1.01384,1.00417
24.5125,0.987826,1.00161,1.0177
24.5375,1.00578,0.982783,0.992963
24.5625,0.99549,1.01489,1.01539
24.5875,1.00139,1.00409,1.00212
24.6125,1.02012,1.0085,1.01835
24.6375,1.00074,0.993587,1.01264
24.6625,1.00652,1.00479,1.00952
24.6875,0.993068,1.01481,1.01157
24.7125,0.998903,1.01163,1.02454
24.7375,1.00426,0.9924,0.990155
24.7625,0.996601,1.00238,1.00267
24.7875,0.99819,0.999389,1.00987
24.8125,1.01391,1.02207,1.01248
24.8375,1.00052,0.995221,0.994527
24.8625,1.00403,1.01975,1.0067
24.8875,0.996432,1.01666,1.00029
24.9125,0.990945,1.0067,1.00578
24.9375,0.996588,1.01717,1.00962
24.9625,0.999989,1.00776,1.00923
24.9875,0.98648,1.02002,1.00618
